,date,t,ff,u,brent,holidays,curfew,rush hour,Taux,bike
5790,04/30/21 06:00,280.65,5,73,65.51,1,1,0,0.73722,11
5791,04/30/21 07:00,280.65,5,73,65.51,1,0,0,0.73722,11
5792,04/30/21 08:00,280.65,5,73,65.51,1,0,1,0.73722,11
5793,04/30/21 09:00,284.85,3.4,51,65.51,1,0,1,4.51778,23
5794,04/30/21 10:00,284.85,3.4,51,65.51,1,0,1,4.51778,23
5795,04/30/21 11:00,284.85,3.4,51,65.51,1,0,0,4.51778,23
5796,04/30/21 12:00,285.65,2.6,46,65.51,1,0,0,5.93444,49
5797,04/30/21 13:00,285.65,2.6,46,65.51,1,0,0,5.93444,49
5798,04/30/21 14:00,285.65,2.6,46,65.51,1,0,0,5.93444,49
5799,04/30/21 15:00,286.55,3.1,41,65.51,1,0,0,5.44167,21
5800,04/30/21 16:00,286.55,3.1,41,65.51,1,0,0,5.44167,21
5801,04/30/21 17:00,286.55,3.1,41,65.51,1,0,1,5.44167,21
5802,04/30/21 18:00,285.15,3.2,46,65.51,1,0,1,5.78,52
5803,04/30/21 19:00,285.15,3.2,46,65.51,1,1,1,5.78,52
5804,04/30/21 20:00,285.15,3.2,46,65.51,1,1,1,5.78,52
5805,04/30/21 21:00,283.55,3.9,51,65.51,1,1,0,3.77334,10
5806,04/30/21 22:00,283.55,3.9,51,65.51,1,1,0,3.77334,10
5807,04/30/21 23:00,283.55,3.9,51,65.51,1,1,0,3.77334,10
5808,05/01/21 00:00,282.25,1.9,60,74.49,0,1,0,1.67611,4
5809,05/01/21 01:00,282.25,1.9,60,74.49,0,1,0,1.67611,4
5810,05/01/21 02:00,282.25,1.9,60,74.49,0,1,0,1.67611,4
5811,05/01/21 03:00,281.45,1.5,69,74.49,0,1,0,1.22667,2
5812,05/01/21 04:00,281.45,1.5,69,74.49,0,1,0,1.22667,2
5813,05/01/21 05:00,281.45,1.5,69,74.49,0,1,0,1.22667,2
5814,05/01/21 06:00,281.15,1.9,81,74.92,0,1,0,0.74167,2
5815,05/01/21 07:00,281.15,1.9,81,74.92,0,0,0,0.74167,2
5816,05/01/21 08:00,281.15,1.9,81,74.92,0,0,1,0.74167,2
5817,05/01/21 09:00,282.25,2,81,74.92,0,0,1,1.44056,22
5818,05/01/21 10:00,282.25,2,81,74.92,0,0,1,1.44056,22
5819,05/01/21 11:00,282.25,2,81,74.92,0,0,0,1.44056,22
5820,05/01/21 12:00,283.45,3.5,66,74.92,0,0,0,3.57278,28
5821,05/01/21 13:00,283.45,3.5,66,74.92,0,0,0,3.57278,28
5822,05/01/21 14:00,283.45,3.5,66,74.92,0,0,0,3.57278,28
5823,05/01/21 15:00,283.85,4.7,65,74.92,0,0,0,4.40834,25
5824,05/01/21 16:00,283.85,4.7,65,74.92,0,0,0,4.40834,25
5825,05/01/21 17:00,283.85,4.7,65,74.92,0,0,1,4.40834,25
5826,05/01/21 18:00,283.15,2,61,74.92,0,0,1,5.01778,35
5827,05/01/21 19:00,283.15,2,61,74.92,0,1,1,5.01778,35
5828,05/01/21 20:00,283.15,2,61,74.92,0,1,1,5.01778,35
5829,05/01/21 21:00,281.25,4.2,77,74.92,0,1,0,2.69167,7
5830,05/01/21 22:00,281.25,4.2,77,74.92,0,1,0,2.69167,7
5831,05/01/21 23:00,281.25,4.2,77,74.92,0,1,0,2.69167,7
5832,05/02/21 00:00,280.05,3.2,89,74.92,0,1,0,1.42333,5
5833,05/02/21 01:00,280.05,3.2,89,74.92,0,1,0,1.42333,5
5834,05/02/21 02:00,280.05,3.2,89,74.92,0,1,0,1.42333,5
5835,05/02/21 03:00,278.55,2.4,92,74.92,0,1,0,1.36611,1
5836,05/02/21 04:00,278.55,2.4,92,74.92,0,1,0,1.36611,1
5837,05/02/21 05:00,278.55,2.4,92,74.92,0,1,0,1.36611,1
5838,05/02/21 06:00,279.45,0,92,75.22,0,1,0,1.03555,0
5839,05/02/21 07:00,279.45,0,92,75.22,0,0,0,1.03555,0
5840,05/02/21 08:00,279.45,0,92,75.22,0,0,1,1.03555,0
5841,05/02/21 09:00,283.55,3,60,75.22,0,0,1,1.23889,19
5842,05/02/21 10:00,283.55,3,60,75.22,0,0,1,1.23889,19
5843,05/02/21 11:00,283.55,3,60,75.22,0,0,0,1.23889,19
5844,05/02/21 12:00,283.95,2.5,54,75.22,0,0,0,3.38778,54
5845,05/02/21 13:00,283.95,2.5,54,75.22,0,0,0,3.38778,54
5846,05/02/21 14:00,283.95,2.5,54,75.22,0,0,0,3.38778,54
5847,05/02/21 15:00,283.15,7,61,75.22,0,0,0,3.62556,35
5848,05/02/21 16:00,283.15,7,61,75.22,0,0,0,3.62556,35
5849,05/02/21 17:00,283.15,7,61,75.22,0,0,1,3.62556,35
5850,05/02/21 18:00,284.05,2.7,56,75.22,0,0,1,5.59833,22
5851,05/02/21 19:00,284.05,2.7,56,75.22,0,1,1,5.59833,22
5852,05/02/21 20:00,284.05,2.7,56,75.22,0,1,1,5.59833,22
5853,05/02/21 21:00,279.95,2.2,74,75.22,0,1,0,2.50722,10
5854,05/02/21 22:00,279.95,2.2,74,75.22,0,1,0,2.50722,10
5855,05/02/21 23:00,279.95,2.2,74,75.22,0,1,0,2.50722,10
5856,05/03/21 00:00,279.15,1.3,86,75.22,0,1,0,1.48333,1
5857,05/03/21 01:00,279.15,1.3,86,75.22,0,1,0,1.48333,1
5858,05/03/21 02:00,279.15,1.3,86,75.22,0,1,0,1.48333,1
5859,05/03/21 03:00,277.25,1.1,92,75.22,0,1,0,0.45445,2
5860,05/03/21 04:00,277.25,1.1,92,75.22,0,1,0,0.45445,2
5861,05/03/21 05:00,277.25,1.1,92,75.22,0,1,0,0.45445,2
5862,05/03/21 06:00,279.25,0.9,93,75.95,0,1,0,1.105,6
5863,05/03/21 07:00,279.25,0.9,93,75.95,0,0,0,1.105,6
5864,05/03/21 08:00,279.25,0.9,93,75.95,0,0,1,1.105,6
5865,05/03/21 09:00,285.85,3.4,56,75.95,0,0,1,5.41945,38
5866,05/03/21 10:00,285.85,3.4,56,75.95,0,0,1,5.41945,38
5867,05/03/21 11:00,285.85,3.4,56,75.95,0,0,0,5.41945,38
5868,05/03/21 12:00,287.75,6.6,41,75.95,0,0,0,5.69389,29
5869,05/03/21 13:00,287.75,6.6,41,75.95,0,0,0,5.69389,29
5870,05/03/21 14:00,287.75,6.6,41,75.95,0,0,0,5.69389,29
5871,05/03/21 15:00,290.05,6,34,75.95,0,0,0,6.11722,20
5872,05/03/21 16:00,290.05,6,34,75.95,0,0,0,6.11722,20
5873,05/03/21 17:00,290.05,6,34,75.95,0,0,1,6.11722,20
5874,05/03/21 18:00,289.25,4.4,32,75.95,0,0,1,5.76,50
5875,05/03/21 19:00,289.25,4.4,32,75.95,0,1,1,5.76,50
5876,05/03/21 20:00,289.25,4.4,32,75.95,0,1,1,5.76,50
5877,05/03/21 21:00,286.15,5.9,41,75.95,0,1,0,3.66222,16
5878,05/03/21 22:00,286.15,5.9,41,75.95,0,1,0,3.66222,16
5879,05/03/21 23:00,286.15,5.9,41,75.95,0,1,0,3.66222,16
5880,05/04/21 00:00,283.65,9.4,53,75.95,0,1,0,1.50167,4
5881,05/04/21 01:00,283.65,9.4,53,75.95,0,1,0,1.50167,4
5882,05/04/21 02:00,283.65,9.4,53,75.95,0,1,0,1.50167,4
5883,05/04/21 03:00,282.65,8.1,68,75.95,0,1,0,0.85333,1
5884,05/04/21 04:00,282.65,8.1,68,75.95,0,1,0,0.85333,1
5885,05/04/21 05:00,282.65,8.1,68,75.95,0,1,0,0.85333,1
5886,05/04/21 06:00,283.85,9.4,76,76.45,0,1,0,1.23278,11
5887,05/04/21 07:00,283.85,9.4,76,76.45,0,0,0,1.23278,11
5888,05/04/21 08:00,283.85,9.4,76,76.45,0,0,1,1.23278,11
5889,05/04/21 09:00,285.75,7.8,76,76.45,0,0,1,5.1,36
5890,05/04/21 10:00,285.75,7.8,76,76.45,0,0,1,5.1,36
5891,05/04/21 11:00,285.75,7.8,76,76.45,0,0,0,5.1,36
5892,05/04/21 12:00,285.55,6.6,78,76.45,0,0,0,6.33944,28
5893,05/04/21 13:00,285.55,6.6,78,76.45,0,0,0,6.33944,28
5894,05/04/21 14:00,285.55,6.6,78,76.45,0,0,0,6.33944,28
5895,05/04/21 15:00,286.05,6.5,69,76.45,0,0,0,5.84,20
5896,05/04/21 16:00,286.05,6.5,69,76.45,0,0,0,5.84,20
5897,05/04/21 17:00,286.05,6.5,69,76.45,0,0,1,5.84,20
5898,05/04/21 18:00,286.25,6.2,63,76.45,0,0,1,7.25278,56
5899,05/04/21 19:00,286.25,6.2,63,76.45,0,1,1,7.25278,56
5900,05/04/21 20:00,286.25,6.2,63,76.45,0,1,1,7.25278,56
5901,05/04/21 21:00,283.45,4.6,59,76.45,0,1,0,4.04056,16
5902,05/04/21 22:00,283.45,4.6,59,76.45,0,1,0,4.04056,16
5903,05/04/21 23:00,283.45,4.6,59,76.45,0,1,0,4.04056,16
5904,05/05/21 00:00,279.95,3.5,73,76.45,0,1,0,2.05222,1
5905,05/05/21 01:00,279.95,3.5,73,76.45,0,1,0,2.05222,1
5906,05/05/21 02:00,279.95,3.5,73,76.45,0,1,0,2.05222,1
5907,05/05/21 03:00,278.45,4.8,79,76.45,0,1,0,0.81834,1
5908,05/05/21 04:00,278.45,4.8,79,76.45,0,1,0,0.81834,1
5909,05/05/21 05:00,278.45,4.8,79,76.45,0,1,0,0.81834,1
5910,05/05/21 06:00,279.55,4.6,76,76.45,0,1,0,0.74722,4
5911,05/05/21 07:00,279.55,4.6,76,76.45,0,0,0,0.74722,4
5912,05/05/21 08:00,279.55,4.6,76,76.45,0,0,1,0.74722,4
5913,05/05/21 09:00,283.95,6.1,53,76.45,0,0,1,5.51222,30
5914,05/05/21 10:00,283.95,6.1,53,76.45,0,0,1,5.51222,30
5915,05/05/21 11:00,283.95,6.1,53,76.45,0,0,0,5.51222,30
5916,05/05/21 12:00,286.15,7.3,40,76.45,0,0,0,5.56945,27
5917,05/05/21 13:00,286.15,7.3,40,76.45,0,0,0,5.56945,27
5918,05/05/21 14:00,286.15,7.3,40,76.45,0,0,0,5.56945,27
5919,05/05/21 15:00,283.35,5,67,76.45,0,0,0,5.93556,23
5920,05/05/21 16:00,283.35,5,67,76.45,0,0,0,5.93556,23
5921,05/05/21 17:00,283.35,5,67,76.45,0,0,1,5.93556,23
5922,05/05/21 18:00,282.25,2,68,76.45,0,0,1,6.14,59
5923,05/05/21 19:00,282.25,2,68,76.45,0,1,1,6.14,59
5924,05/05/21 20:00,282.25,2,68,76.45,0,1,1,6.14,59
5925,05/05/21 21:00,281.55,0.9,73,76.45,0,1,0,3.49556,20
5926,05/05/21 22:00,281.55,0.9,73,76.45,0,1,0,3.49556,20
5927,05/05/21 23:00,281.55,0.9,73,76.45,0,1,0,3.49556,20
5928,05/06/21 00:00,281.05,1.8,80,76.45,0,1,0,2.13278,6
5929,05/06/21 01:00,281.05,1.8,80,76.45,0,1,0,2.13278,6
5930,05/06/21 02:00,281.05,1.8,80,76.45,0,1,0,2.13278,6
5931,05/06/21 03:00,280.45,1.5,71,76.45,0,1,0,1.00222,1
5932,05/06/21 04:00,280.45,1.5,71,76.45,0,1,0,1.00222,1
5933,05/06/21 05:00,280.45,1.5,71,76.45,0,1,0,1.00222,1
5934,05/06/21 06:00,280.15,1.8,93,76.45,0,1,0,0.98389,9
5935,05/06/21 07:00,280.15,1.8,93,76.45,0,0,0,0.98389,9
5936,05/06/21 08:00,280.15,1.8,93,76.45,0,0,1,0.98389,9
5937,05/06/21 09:00,281.05,4.5,91,76.45,0,0,1,5.45667,13
5938,05/06/21 10:00,281.05,4.5,91,76.45,0,0,1,5.45667,13
5939,05/06/21 11:00,281.05,4.5,91,76.45,0,0,0,5.45667,13
5940,05/06/21 12:00,281.65,2.8,96,76.45,0,0,0,6.46445,18
5941,05/06/21 13:00,281.65,2.8,96,76.45,0,0,0,6.46445,18
5942,05/06/21 14:00,281.65,2.8,96,76.45,0,0,0,6.46445,18
5943,05/06/21 15:00,283.45,4.4,86,76.45,0,0,0,6.25778,18
5944,05/06/21 16:00,283.45,4.4,86,76.45,0,0,0,6.25778,18
5945,05/06/21 17:00,283.45,4.4,86,76.45,0,0,1,6.25778,18
5946,05/06/21 18:00,283.25,2.8,80,76.45,0,0,1,6.305,35
5947,05/06/21 19:00,283.25,2.8,80,76.45,0,1,1,6.305,35
5948,05/06/21 20:00,283.25,2.8,80,76.45,0,1,1,6.305,35
5949,05/06/21 21:00,281.25,3.3,94,76.45,0,1,0,3.675,16
5950,05/06/21 22:00,281.25,3.3,94,76.45,0,1,0,3.675,16
5951,05/06/21 23:00,281.25,3.3,94,76.45,0,1,0,3.675,16
5952,05/07/21 00:00,280.05,3,89,76.45,0,1,0,1.82945,0
5953,05/07/21 01:00,280.05,3,89,76.45,0,1,0,1.82945,0
5954,05/07/21 02:00,280.05,3,89,76.45,0,1,0,1.82945,0
5955,05/07/21 03:00,277.95,3,94,76.45,0,1,0,0.78167,1
5956,05/07/21 04:00,277.95,3,94,76.45,0,1,0,0.78167,1
5957,05/07/21 05:00,277.95,3,94,76.45,0,1,0,0.78167,1
5958,05/07/21 06:00,279.75,3.8,91,74.78,0,1,0,0.91389,12
5959,05/07/21 07:00,279.75,3.8,91,74.78,0,0,0,0.91389,12
5960,05/07/21 08:00,279.75,3.8,91,74.78,0,0,1,0.91389,12
5961,05/07/21 09:00,284.95,2,59,74.78,0,0,1,5.18389,30
5962,05/07/21 10:00,284.95,2,59,74.78,0,0,1,5.18389,30
5963,05/07/21 11:00,284.95,2,59,74.78,0,0,0,5.18389,30
5964,05/07/21 12:00,287.85,3,39,74.78,0,0,0,6.61555,42
5965,05/07/21 13:00,287.85,3,39,74.78,0,0,0,6.61555,42
5966,05/07/21 14:00,287.85,3,39,74.78,0,0,0,6.61555,42
5967,05/07/21 15:00,287.45,3.8,38,74.78,0,0,0,6.495,32
5968,05/07/21 16:00,287.45,3.8,38,74.78,0,0,0,6.495,32
5969,05/07/21 17:00,287.45,3.8,38,74.78,0,0,1,6.495,32
5970,05/07/21 18:00,286.95,3.2,37,74.78,0,0,1,6.64389,57
5971,05/07/21 19:00,286.95,3.2,37,74.78,0,1,1,6.64389,57
5972,05/07/21 20:00,286.95,3.2,37,74.78,0,1,1,6.64389,57
5973,05/07/21 21:00,283.65,0.9,56,74.78,0,1,0,4.44889,8
5974,05/07/21 22:00,283.65,0.9,56,74.78,0,1,0,4.44889,8
5975,05/07/21 23:00,283.65,0.9,56,74.78,0,1,0,4.44889,8
5976,05/08/21 00:00,282.45,0.9,63,74.78,0,1,0,1.62778,4
5977,05/08/21 01:00,282.45,0.9,63,74.78,0,1,0,1.62778,4
5978,05/08/21 02:00,282.45,0.9,63,74.78,0,1,0,1.62778,4
5979,05/08/21 03:00,282.85,2.5,69,74.78,0,1,0,1.26112,1
5980,05/08/21 04:00,282.85,2.5,69,74.78,0,1,0,1.26112,1
5981,05/08/21 05:00,282.85,2.5,69,74.78,0,1,0,1.26112,1
5982,05/08/21 06:00,284.15,3.2,71,75.38,0,1,0,0.93111,2
5983,05/08/21 07:00,284.15,3.2,71,75.38,0,0,0,0.93111,2
5984,05/08/21 08:00,284.15,3.2,71,75.38,0,0,1,0.93111,2
5985,05/08/21 09:00,286.75,4.7,78,75.38,0,0,1,2.51722,14
5986,05/08/21 10:00,286.75,4.7,78,75.38,0,0,1,2.51722,14
5987,05/08/21 11:00,286.75,4.7,78,75.38,0,0,0,2.51722,14
5988,05/08/21 12:00,290.75,7.2,66,75.38,0,0,0,4.74667,55
5989,05/08/21 13:00,290.75,7.2,66,75.38,0,0,0,4.74667,55
5990,05/08/21 14:00,290.75,7.2,66,75.38,0,0,0,4.74667,55
5991,05/08/21 15:00,293.55,6.8,51,75.38,0,0,0,6.27111,41
5992,05/08/21 16:00,293.55,6.8,51,75.38,0,0,0,6.27111,41
5993,05/08/21 17:00,293.55,6.8,51,75.38,0,0,1,6.27111,41
5994,05/08/21 18:00,294.15,3.9,50,75.38,0,0,1,0.05833,42
5995,05/08/21 19:00,294.15,3.9,50,75.38,0,1,1,0.05833,42
5996,05/08/21 20:00,294.15,3.9,50,75.38,0,1,1,0.05833,42
5997,05/08/21 21:00,289.35,1.1,69,75.38,0,1,0,3.03667,12
5998,05/08/21 22:00,289.35,1.1,69,75.38,0,1,0,3.03667,12
5999,05/08/21 23:00,289.35,1.1,69,75.38,0,1,0,3.03667,12
6000,05/09/21 00:00,287.55,1.4,74,75.38,0,1,0,1.64945,1
6001,05/09/21 01:00,287.55,1.4,74,75.38,0,1,0,1.64945,1
6002,05/09/21 02:00,287.55,1.4,74,75.38,0,1,0,1.64945,1
6003,05/09/21 03:00,287.85,1.7,76,75.38,0,1,0,1.455,0
6004,05/09/21 04:00,287.85,1.7,76,75.38,0,1,0,1.455,0
6005,05/09/21 05:00,287.85,1.7,76,75.38,0,1,0,1.455,0
6006,05/09/21 06:00,290.45,3.7,73,76.94,0,1,0,0.94611,5
6007,05/09/21 07:00,290.45,3.7,73,76.94,0,0,0,0.94611,5
6008,05/09/21 08:00,290.45,3.7,73,76.94,0,0,1,0.94611,5
6009,05/09/21 09:00,293.75,5.3,60,76.94,0,0,1,1.60278,19
6010,05/09/21 10:00,293.75,5.3,60,76.94,0,0,1,1.60278,19
6011,05/09/21 11:00,293.75,5.3,60,76.94,0,0,0,1.60278,19
6012,05/09/21 12:00,299.65,6.3,38,76.94,0,0,0,3.75278,52
6013,05/09/21 13:00,299.65,6.3,38,76.94,0,0,0,3.75278,52
6014,05/09/21 14:00,299.65,6.3,38,76.94,0,0,0,3.75278,52
6015,05/09/21 15:00,298.45,9.7,39,76.94,0,0,0,4.14722,43
6016,05/09/21 16:00,298.45,9.7,39,76.94,0,0,0,4.14722,43
6017,05/09/21 17:00,298.45,9.7,39,76.94,0,0,1,4.14722,43
6018,05/09/21 18:00,291.95,4.8,68,76.94,0,0,1,6.85445,32
6019,05/09/21 19:00,291.95,4.8,68,76.94,0,1,1,6.85445,32
6020,05/09/21 20:00,291.95,4.8,68,76.94,0,1,1,6.85445,32
6021,05/09/21 21:00,290.75,1.6,76,76.94,0,1,0,2.67167,7
6022,05/09/21 22:00,290.75,1.6,76,76.94,0,1,0,2.67167,7
6023,05/09/21 23:00,290.75,1.6,76,76.94,0,1,0,2.67167,7
6024,05/10/21 00:00,288.05,5.4,89,76.94,0,1,0,0.57111,1
6025,05/10/21 01:00,288.05,5.4,89,76.94,0,1,0,0.57111,1
6026,05/10/21 02:00,288.05,5.4,89,76.94,0,1,0,0.57111,1
6027,05/10/21 03:00,286.55,5,95,76.94,0,1,0,0.50722,1
6028,05/10/21 04:00,286.55,5,95,76.94,0,1,0,0.50722,1
6029,05/10/21 05:00,286.55,5,95,76.94,0,1,0,0.50722,1
6030,05/10/21 06:00,285.65,4.6,86,76.69,0,1,0,0.98445,15
6031,05/10/21 07:00,285.65,4.6,86,76.69,0,0,0,0.98445,15
6032,05/10/21 08:00,285.65,4.6,86,76.69,0,0,1,0.98445,15
6033,05/10/21 09:00,286.85,5.5,78,76.69,0,0,1,5.35167,150
6034,05/10/21 10:00,286.85,5.5,78,76.69,0,0,1,5.35167,150
6035,05/10/21 11:00,286.85,5.5,78,76.69,0,0,0,5.35167,150
6036,05/10/21 12:00,291.15,6,54,76.69,0,0,0,5.14778,27
6037,05/10/21 13:00,291.15,6,54,76.69,0,0,0,5.14778,27
6038,05/10/21 14:00,291.15,6,54,76.69,0,0,0,5.14778,27
6039,05/10/21 15:00,291.35,6,50,76.69,0,0,0,5.58834,32
6040,05/10/21 16:00,291.35,6,50,76.69,0,0,0,5.58834,32
6041,05/10/21 17:00,291.35,6,50,76.69,0,0,1,5.58834,32
6042,05/10/21 18:00,286.65,4,87,76.69,0,0,1,6.50778,53
6043,05/10/21 19:00,286.65,4,87,76.69,0,1,1,6.50778,53
6044,05/10/21 20:00,286.65,4,87,76.69,0,1,1,6.50778,53
6045,05/10/21 21:00,284.65,1.3,91,76.69,0,1,0,3.80778,22
6046,05/10/21 22:00,284.65,1.3,91,76.69,0,1,0,3.80778,22
6047,05/10/21 23:00,284.65,1.3,91,76.69,0,1,0,3.80778,22
6048,05/11/21 00:00,283.85,2.6,94,76.69,0,1,0,1.30166,1
6049,05/11/21 01:00,283.85,2.6,94,76.69,0,1,0,1.30166,1
6050,05/11/21 02:00,283.85,2.6,94,76.69,0,1,0,1.30166,1
6051,05/11/21 03:00,282.15,1.2,98,76.69,0,1,0,0.92722,1
6052,05/11/21 04:00,282.15,1.2,98,76.69,0,1,0,0.92722,1
6053,05/11/21 05:00,282.15,1.2,98,76.69,0,1,0,0.92722,1
6054,05/11/21 06:00,284.05,0.6,97,77.51,0,1,0,0.85167,9
6055,05/11/21 07:00,284.05,0.6,97,77.51,0,0,0,0.85167,9
6056,05/11/21 08:00,284.05,0.6,97,77.51,0,0,1,0.85167,9
6057,05/11/21 09:00,286.25,3,81,77.51,0,0,1,4.975,32
6058,05/11/21 10:00,286.25,3,81,77.51,0,0,1,4.975,32
6059,05/11/21 11:00,286.25,3,81,77.51,0,0,0,4.975,32
6060,05/11/21 12:00,286.95,5.5,81,77.51,0,0,0,6.69167,29
6061,05/11/21 13:00,286.95,5.5,81,77.51,0,0,0,6.69167,29
6062,05/11/21 14:00,286.95,5.5,81,77.51,0,0,0,6.69167,29
6063,05/11/21 15:00,286.55,4.7,65,77.51,0,0,0,5.88889,28
6064,05/11/21 16:00,286.55,4.7,65,77.51,0,0,0,5.88889,28
6065,05/11/21 17:00,286.55,4.7,65,77.51,0,0,1,5.88889,28
6066,05/11/21 18:00,288.25,4.3,58,77.51,0,0,1,5.97556,61
6067,05/11/21 19:00,288.25,4.3,58,77.51,0,1,1,5.97556,61
6068,05/11/21 20:00,288.25,4.3,58,77.51,0,1,1,5.97556,61
6069,05/11/21 21:00,285.65,4.3,69,77.51,0,1,0,4.06111,14
6070,05/11/21 22:00,285.65,4.3,69,77.51,0,1,0,4.06111,14
6071,05/11/21 23:00,285.65,4.3,69,77.51,0,1,0,4.06111,14
6072,05/12/21 00:00,282.25,2.3,84,77.51,0,1,0,1.42111,0
6073,05/12/21 01:00,282.25,2.3,84,77.51,0,1,0,1.42111,0
6074,05/12/21 02:00,282.25,2.3,84,77.51,0,1,0,1.42111,0
6075,05/12/21 03:00,280.45,3.4,92,77.51,0,1,0,0.87278,2
6076,05/12/21 04:00,280.45,3.4,92,77.51,0,1,0,0.87278,2
6077,05/12/21 05:00,280.45,3.4,92,77.51,0,1,0,0.87278,2
6078,05/12/21 06:00,281.15,3.2,91,77.51,0,1,0,1.05944,10
6079,05/12/21 07:00,281.15,3.2,91,77.51,0,0,0,1.05944,10
6080,05/12/21 08:00,281.15,3.2,91,77.51,0,0,1,1.05944,10
6081,05/12/21 09:00,286.35,3.5,68,77.51,0,0,1,5.12722,129
6082,05/12/21 10:00,286.35,3.5,68,77.51,0,0,1,5.12722,129
6083,05/12/21 11:00,286.35,3.5,68,77.51,0,0,0,5.12722,129
6084,05/12/21 12:00,287.65,4.7,60,77.51,0,0,0,6.32445,41
6085,05/12/21 13:00,287.65,4.7,60,77.51,0,0,0,6.32445,41
6086,05/12/21 14:00,287.65,4.7,60,77.51,0,0,0,6.32445,41
6087,05/12/21 15:00,288.15,3.7,57,77.51,0,0,0,6.38833,25
6088,05/12/21 16:00,288.15,3.7,57,77.51,0,0,0,6.38833,25
6089,05/12/21 17:00,288.15,3.7,57,77.51,0,0,1,6.38833,25
6090,05/12/21 18:00,287.85,4.9,61,77.51,0,0,1,7.11778,64
6091,05/12/21 19:00,287.85,4.9,61,77.51,0,1,1,7.11778,64
6092,05/12/21 20:00,287.85,4.9,61,77.51,0,1,1,7.11778,64
6093,05/12/21 21:00,284.25,2,75,77.51,0,1,0,3.74333,21
6094,05/12/21 22:00,284.25,2,75,77.51,0,1,0,3.74333,21
6095,05/12/21 23:00,284.25,2,75,77.51,0,1,0,3.74333,21
6096,05/13/21 00:00,283.85,3,85,77.51,0,1,0,1.73611,6
6097,05/13/21 01:00,283.85,3,85,77.51,0,1,0,1.73611,6
6098,05/13/21 02:00,283.85,3,85,77.51,0,1,0,1.73611,6
6099,05/13/21 03:00,282.55,4.4,93,77.51,0,1,0,1.02056,1
6100,05/13/21 04:00,282.55,4.4,93,77.51,0,1,0,1.02056,1
6101,05/13/21 05:00,282.55,4.4,93,77.51,0,1,0,1.02056,1
6102,05/13/21 06:00,281.25,5,88,77.51,0,1,0,1.00389,1
6103,05/13/21 07:00,281.25,5,88,77.51,0,0,0,1.00389,1
6104,05/13/21 08:00,281.25,5,88,77.51,0,0,1,1.00389,1
6105,05/13/21 09:00,284.15,4.4,80,77.51,0,0,1,2.41278,12
6106,05/13/21 10:00,284.15,4.4,80,77.51,0,0,1,2.41278,12
6107,05/13/21 11:00,284.15,4.4,80,77.51,0,0,0,2.41278,12
6108,05/13/21 12:00,286.75,4.6,66,77.51,0,0,0,4.35667,33
6109,05/13/21 13:00,286.75,4.6,66,77.51,0,0,0,4.35667,33
6110,05/13/21 14:00,286.75,4.6,66,77.51,0,0,0,4.35667,33
6111,05/13/21 15:00,288.45,5.2,60,77.51,0,0,0,5.40722,29
6112,05/13/21 16:00,288.45,5.2,60,77.51,0,0,0,5.40722,29
6113,05/13/21 17:00,288.45,5.2,60,77.51,0,0,1,5.40722,29
6114,05/13/21 18:00,286.55,2.9,75,77.51,0,0,1,7.21444,30
6115,05/13/21 19:00,286.55,2.9,75,77.51,0,1,1,7.21444,30
6116,05/13/21 20:00,286.55,2.9,75,77.51,0,1,1,7.21444,30
6117,05/13/21 21:00,284.05,2.7,83,77.51,0,1,0,2.14778,9
6118,05/13/21 22:00,284.05,2.7,83,77.51,0,1,0,2.14778,9
6119,05/13/21 23:00,284.05,2.7,83,77.51,0,1,0,2.14778,9
6120,05/14/21 00:00,282.05,2.6,92,77.51,0,1,0,1.55389,2
6121,05/14/21 01:00,282.05,2.6,92,77.51,0,1,0,1.55389,2
6122,05/14/21 02:00,282.05,2.6,92,77.51,0,1,0,1.55389,2
6123,05/14/21 03:00,281.25,2.5,94,77.51,0,1,0,0.89778,0
6124,05/14/21 04:00,281.25,2.5,94,77.51,0,1,0,0.89778,0
6125,05/14/21 05:00,281.25,2.5,94,77.51,0,1,0,0.89778,0
6126,05/14/21 06:00,282.95,4,85,78.34,0,1,0,0.83833,4
6127,05/14/21 07:00,282.95,4,85,78.34,0,0,0,0.83833,4
6128,05/14/21 08:00,282.95,4,85,78.34,0,0,1,0.83833,4
6129,05/14/21 09:00,283.15,3.2,93,78.34,0,0,1,3.11945,8
6130,05/14/21 10:00,283.15,3.2,93,78.34,0,0,1,3.11945,8
6131,05/14/21 11:00,283.15,3.2,93,78.34,0,0,0,3.11945,8
6132,05/14/21 12:00,286.15,4.7,81,78.34,0,0,0,4.85111,15
6133,05/14/21 13:00,286.15,4.7,81,78.34,0,0,0,4.85111,15
6134,05/14/21 14:00,286.15,4.7,81,78.34,0,0,0,4.85111,15
6135,05/14/21 15:00,287.65,7.8,69,78.34,0,0,0,5,14
6136,05/14/21 16:00,287.65,7.8,69,78.34,0,0,0,5,14
6137,05/14/21 17:00,287.65,7.8,69,78.34,0,0,1,5,14
6138,05/14/21 18:00,287.25,4.3,67,78.34,0,0,1,6.575,20
6139,05/14/21 19:00,287.25,4.3,67,78.34,0,1,1,6.575,20
6140,05/14/21 20:00,287.25,4.3,67,78.34,0,1,1,6.575,20
6141,05/14/21 21:00,284.85,2.2,81,78.34,0,1,0,2.91333,13
6142,05/14/21 22:00,284.85,2.2,81,78.34,0,1,0,2.91333,13
